anio,mes,departamento,municipio,indicador,atractivo,categoria,colegio,prestador,registro_nacional_de_turismo,direccion,pais_origen,valor
2019,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Bolivia,1.0
2019,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Brasil,3.0
2019,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Chile,1.0
2019,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Chipre,1.0
2019,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Costa Rica,8.0
2019,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Ecuador,16.0
2019,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,España,1.0
2019,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Estados Unidos,7.0
2019,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,México,1.0
2019,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Panamá,3.0
2019,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Perú,2.0
2019,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Suecia,1.0
2019,10,CAQUETA,,Visitantes No Residentes total por departamento,,,,,,,,48.0
2019,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Alemania,2.0
2019,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Argentina,4.0
2019,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Brasil,5.0
2019,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Canadá,1.0
2019,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Chile,2.0
2019,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Cuba,3.0
2019,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Ecuador,30.0
2019,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,España,2.0
2019,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Estados Unidos,10.0
2019,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Guatemala,1.0
2019,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Honduras,1.0
2019,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,México,10.0
2019,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Perú,16.0
2019,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Portugal,2.0
2019,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Suecia,1.0
2019,11,CAQUETA,,Visitantes No Residentes total por departamento,,,,,,,,90.0
2019,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Alemania,1.0
2019,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Argentina,1.0
2019,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Canadá,10.0
2019,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Chile,4.0
2019,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Costa Rica,2.0
2019,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Ecuador,33.0
2019,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,El Salvador,1.0
2019,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,España,2.0
2019,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Estados Unidos,9.0
2019,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Francia,3.0
2019,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Guatemala,1.0
2019,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Italia,1.0
2019,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,México,7.0
2019,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Panamá,5.0
2019,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Paraguay,1.0
2019,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Perú,2.0
2019,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Polonia,1.0
2019,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,República Dominicana,1.0
2019,12,CAQUETA,,Visitantes No Residentes total por departamento,,,,,,,,85.0
2020,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Argentina,3.0
2020,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Bolivia,5.0
2020,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Brasil,7.0
2020,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Canadá,3.0
2020,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Chile,7.0
2020,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Ecuador,15.0
2020,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,El Salvador,1.0
2020,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,España,3.0
2020,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Estados Unidos,3.0
2020,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Francia,1.0
2020,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Grecia,1.0
2020,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,México,3.0
2020,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Paraguay,1.0
2020,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Países Bajos,1.0
2020,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Perú,4.0
2020,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Suecia,1.0
2020,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Uruguay,1.0
2020,1,CAQUETA,,Visitantes No Residentes total por departamento,,,,,,,,60.0
2020,2,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Alemania,2.0
2020,2,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Brasil,1.0
2020,2,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Bélgica,1.0
2020,2,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Cuba,4.0
2020,2,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Ecuador,6.0
2020,2,CAQUETA,,Visitantes No Residentes por origen,,,,,,,España,1.0
2020,2,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Estados Unidos,5.0
2020,2,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Francia,1.0
2020,2,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Honduras,1.0
2020,2,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Italia,1.0
2020,2,CAQUETA,,Visitantes No Residentes por origen,,,,,,,México,3.0
2020,2,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Países Bajos,1.0
2020,2,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Perú,2.0
2020,2,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Reino Unido,1.0
2020,2,CAQUETA,,Visitantes No Residentes total por departamento,,,,,,,,30.0
2020,3,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Canadá,1.0
2020,3,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Ecuador,7.0
2020,3,CAQUETA,,Visitantes No Residentes por origen,,,,,,,El Salvador,1.0
2020,3,CAQUETA,,Visitantes No Residentes por origen,,,,,,,España,1.0
2020,3,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Grecia,1.0
2020,3,CAQUETA,,Visitantes No Residentes por origen,,,,,,,México,1.0
2020,3,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Perú,4.0
2020,3,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Sin Especificar,1.0
2020,3,CAQUETA,,Visitantes No Residentes total por departamento,,,,,,,,17.0
2020,9,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Brasil,1.0
2020,9,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Suecia,1.0
2020,9,CAQUETA,,Visitantes No Residentes total por departamento,,,,,,,,2.0
2020,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Ecuador,3.0
2020,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Estados Unidos,3.0
2020,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,México,2.0
2020,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Organismos internacionales,1.0
2020,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Perú,1.0
2020,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Polonia,1.0
2020,10,CAQUETA,,Visitantes No Residentes total por departamento,,,,,,,,11.0
2020,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Brasil,1.0
2020,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Canadá,1.0
2020,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Ecuador,1.0
2020,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,El Salvador,1.0
2020,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Estados Unidos,8.0
2020,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Grecia,1.0
2020,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Guatemala,1.0
2020,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Italia,1.0
2020,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,México,1.0
2020,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Panamá,1.0
2020,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Perú,2.0
2020,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Uruguay,1.0
2020,11,CAQUETA,,Visitantes No Residentes total por departamento,,,,,,,,20.0
2020,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Argentina,3.0
2020,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Aruba,1.0
2020,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Brasil,4.0
2020,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Canadá,7.0
2020,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Ecuador,3.0
2020,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,España,2.0
2020,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Estados Unidos,10.0
2020,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Francia,1.0
2020,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Guatemala,1.0
2020,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,India,1.0
2020,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,México,9.0
2020,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Panamá,3.0
2020,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Perú,4.0
2020,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Reino Unido,1.0
2020,12,CAQUETA,,Visitantes No Residentes total por departamento,,,,,,,,50.0
2021,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Azerbaiyán,1.0
2021,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Brasil,2.0
2021,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Canadá,2.0
2021,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Chile,3.0
2021,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Costa Rica,1.0
2021,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Ecuador,1.0
2021,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,España,3.0
2021,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Estados Unidos,2.0
2021,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Francia,1.0
2021,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,México,3.0
2021,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Perú,3.0
2021,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Rusia,1.0
2021,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Turquía,4.0
2021,1,CAQUETA,,Visitantes No Residentes total por departamento,,,,,,,,27.0
2021,2,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Argentina,1.0
2021,2,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Bélgica,1.0
2021,2,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Canadá,3.0
2021,2,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Chile,1.0
2021,2,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Ecuador,1.0
2021,2,CAQUETA,,Visitantes No Residentes por origen,,,,,,,España,3.0
2021,2,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Estados Unidos,8.0
2021,2,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Italia,1.0
2021,2,CAQUETA,,Visitantes No Residentes por origen,,,,,,,México,3.0
2021,2,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Perú,1.0
2021,2,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Siria,1.0
2021,2,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Turquía,1.0
2021,2,CAQUETA,,Visitantes No Residentes total por departamento,,,,,,,,25.0
2021,3,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Alemania,7.0
2021,3,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Argentina,1.0
2021,3,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Austria,4.0
2021,3,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Azerbaiyán,1.0
2021,3,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Chile,1.0
2021,3,CAQUETA,,Visitantes No Residentes por origen,,,,,,,China,1.0
2021,3,CAQUETA,,Visitantes No Residentes por origen,,,,,,,El Salvador,1.0
2021,3,CAQUETA,,Visitantes No Residentes por origen,,,,,,,España,1.0
2021,3,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Estados Unidos,5.0
2021,3,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Francia,1.0
2021,3,CAQUETA,,Visitantes No Residentes por origen,,,,,,,México,1.0
2021,3,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Perú,2.0
2021,3,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Uruguay,1.0
2021,3,CAQUETA,,Visitantes No Residentes total por departamento,,,,,,,,27.0
2021,4,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Argentina,2.0
2021,4,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Austria,1.0
2021,4,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Cuba,1.0
2021,4,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Ecuador,1.0
2021,4,CAQUETA,,Visitantes No Residentes por origen,,,,,,,España,1.0
2021,4,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Estados Unidos,12.0
2021,4,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Hungría,1.0
2021,4,CAQUETA,,Visitantes No Residentes por origen,,,,,,,México,1.0
2021,4,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Panamá,1.0
2021,4,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Países Bajos,1.0
2021,4,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Uruguay,1.0
2021,4,CAQUETA,,Visitantes No Residentes total por departamento,,,,,,,,23.0
2021,5,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Brasil,1.0
2021,5,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Canadá,1.0
2021,5,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Costa Rica,1.0
2021,5,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Cuba,4.0
2021,5,CAQUETA,,Visitantes No Residentes por origen,,,,,,,España,4.0
2021,5,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Estados Unidos,14.0
2021,5,CAQUETA,,Visitantes No Residentes por origen,,,,,,,México,2.0
2021,5,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Turquía,1.0
2021,5,CAQUETA,,Visitantes No Residentes total por departamento,,,,,,,,28.0
2021,6,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Alemania,1.0
2021,6,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Brasil,1.0
2021,6,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Canadá,4.0
2021,6,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Chile,1.0
2021,6,CAQUETA,,Visitantes No Residentes por origen,,,,,,,China,1.0
2021,6,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Costa Rica,1.0
2021,6,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Ecuador,1.0
2021,6,CAQUETA,,Visitantes No Residentes por origen,,,,,,,España,6.0
2021,6,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Estados Unidos,12.0
2021,6,CAQUETA,,Visitantes No Residentes por origen,,,,,,,México,2.0
2021,6,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Países Bajos,1.0
2021,6,CAQUETA,,Visitantes No Residentes total por departamento,,,,,,,,31.0
2021,7,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Alemania,5.0
2021,7,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Argentina,1.0
2021,7,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Azerbaiyán,1.0
2021,7,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Brasil,4.0
2021,7,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Canadá,2.0
2021,7,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Cuba,2.0
2021,7,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Ecuador,2.0
2021,7,CAQUETA,,Visitantes No Residentes por origen,,,,,,,El Salvador,2.0
2021,7,CAQUETA,,Visitantes No Residentes por origen,,,,,,,España,6.0
2021,7,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Estados Unidos,18.0
2021,7,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Italia,2.0
2021,7,CAQUETA,,Visitantes No Residentes por origen,,,,,,,México,3.0
2021,7,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Organismos internacionales,1.0
2021,7,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Países Bajos,1.0
2021,7,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Perú,6.0
2021,7,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Reino Unido,1.0
2021,7,CAQUETA,,Visitantes No Residentes por origen,,,,,,,República Dominicana,1.0
2021,7,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Suiza,1.0
2021,7,CAQUETA,,Visitantes No Residentes total por departamento,,,,,,,,59.0
2021,8,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Alemania,2.0
2021,8,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Brasil,3.0
2021,8,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Canadá,2.0
2021,8,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Chile,3.0
2021,8,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Cuba,2.0
2021,8,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Ecuador,2.0
2021,8,CAQUETA,,Visitantes No Residentes por origen,,,,,,,España,4.0
2021,8,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Estados Unidos,11.0
2021,8,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Guatemala,2.0
2021,8,CAQUETA,,Visitantes No Residentes por origen,,,,,,,México,1.0
2021,8,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Panamá,2.0
2021,8,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Perú,4.0
2021,8,CAQUETA,,Visitantes No Residentes total por departamento,,,,,,,,38.0
2021,9,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Austria,1.0
2021,9,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Bosnia,1.0
2021,9,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Brasil,1.0
2021,9,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Chile,5.0
2021,9,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Ecuador,1.0
2021,9,CAQUETA,,Visitantes No Residentes por origen,,,,,,,España,1.0
2021,9,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Estados Unidos,10.0
2021,9,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Francia,1.0
2021,9,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Israel,1.0
2021,9,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Italia,1.0
2021,9,CAQUETA,,Visitantes No Residentes por origen,,,,,,,México,4.0
2021,9,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Paraguay,1.0
2021,9,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Países Bajos,1.0
2021,9,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Perú,1.0
2021,9,CAQUETA,,Visitantes No Residentes total por departamento,,,,,,,,30.0
2021,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Brasil,7.0
2021,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Bélgica,1.0
2021,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Canadá,5.0
2021,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Chile,3.0
2021,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Costa Rica,2.0
2021,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Ecuador,1.0
2021,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,El Salvador,1.0
2021,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,España,1.0
2021,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Estados Unidos,6.0
2021,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Francia,1.0
2021,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,México,4.0
2021,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Panamá,7.0
2021,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Países Bajos,1.0
2021,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Perú,3.0
2021,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Portugal,2.0
2021,10,CAQUETA,,Visitantes No Residentes total por departamento,,,,,,,,45.0
2021,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Alemania,2.0
2021,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Argentina,1.0
2021,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Austria,3.0
2021,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Bolivia,1.0
2021,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Brasil,1.0
2021,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Bulgaria,1.0
2021,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Bélgica,1.0
2021,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Canadá,6.0
2021,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Chile,1.0
2021,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Costa Rica,5.0
2021,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Croacia,1.0
2021,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Cuba,2.0
2021,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,El Salvador,2.0
2021,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,España,4.0
2021,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Estados Unidos,11.0
2021,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Filipinas,1.0
2021,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Francia,1.0
2021,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Guatemala,2.0
2021,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,India,1.0
2021,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Italia,1.0
2021,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,México,7.0
2021,11,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Suiza,1.0
2021,11,CAQUETA,,Visitantes No Residentes total por departamento,,,,,,,,56.0
2021,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Alemania,3.0
2021,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Antillas Neerlandesas,1.0
2021,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Argentina,2.0
2021,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Brasil,4.0
2021,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Bélgica,1.0
2021,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Canadá,18.0
2021,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Chile,3.0
2021,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Costa Rica,2.0
2021,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Cuba,1.0
2021,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Ecuador,18.0
2021,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,España,9.0
2021,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Estados Unidos,21.0
2021,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Francia,2.0
2021,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Guatemala,2.0
2021,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Hungría,1.0
2021,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Italia,1.0
2021,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Lituania,1.0
2021,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,México,7.0
2021,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Panamá,6.0
2021,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Perú,3.0
2021,12,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Portugal,1.0
2021,12,CAQUETA,,Visitantes No Residentes total por departamento,,,,,,,,107.0
2022,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Argentina,8.0
2022,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Austria,1.0
2022,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Bolivia,9.0
2022,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Brasil,1.0
2022,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Bélgica,3.0
2022,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Canadá,8.0
2022,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Chile,4.0
2022,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Costa Rica,1.0
2022,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Cuba,2.0
2022,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Ecuador,8.0
2022,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,El Salvador,5.0
2022,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,España,3.0
2022,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Estados Unidos,10.0
2022,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Guatemala,6.0
2022,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Honduras,1.0
2022,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Italia,4.0
2022,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,México,49.0
2022,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Panamá,1.0
2022,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Paraguay,1.0
2022,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Países Bajos,1.0
2022,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Perú,5.0
2022,1,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Reino Unido,1.0
